--------- beginning of main
07-12 18:24:27.863  2370  2370 I zygote  : Late-enabling -Xcheck:jni
07-12 18:24:29.350  2370  2370 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:24:29.723  2370  2370 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:24:29.723  2370  2370 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:24:29.723  2370  2370 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:24:29.723  2370  2370 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:24:29.723  2370  2370 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:24:29.723  2370  2370 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:24:29.723  2370  2370 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:24:29.723  2370  2370 I zygote  : 
07-12 18:24:29.724  2370  2370 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<com.amazonaws.mobile.client.AWSMobileClient$3>: java.lang.NoClassDefFoundError: Failed resolution of: Lcom/amazonaws/mobileconnectors/cognitoauth/handlers/AuthHandler;
07-12 18:24:29.724  2370  2370 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:24:29.724  2370  2370 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:24:29.724  2370  2370 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:24:29.724  2370  2370 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:24:29.725  2370  2370 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:24:29.725  2370  2370 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:24:29.725  2370  2370 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:24:29.725  2370  2370 I zygote  : Caused by: java.lang.ClassNotFoundException: Didn't find class "com.amazonaws.mobileconnectors.cognitoauth.handlers.AuthHandler" on path: DexPathList[[zip file "/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk"],nativeLibraryDirectories=[/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/lib/arm, /data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk!/lib/armeabi-v7a, /system/lib, /system/vendor/lib]]
07-12 18:24:29.725  2370  2370 I zygote  :   at java.lang.Class dalvik.system.BaseDexClassLoader.findClass(java.lang.String) (BaseDexClassLoader.java:125)
07-12 18:24:29.725  2370  2370 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String, boolean) (ClassLoader.java:379)
07-12 18:24:29.725  2370  2370 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String) (ClassLoader.java:312)
07-12 18:24:29.725  2370  2370 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:24:29.725  2370  2370 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:24:29.725  2370  2370 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:24:29.725  2370  2370 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:24:29.725  2370  2370 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:24:29.725  2370  2370 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:24:29.725  2370  2370 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:24:29.725  2370  2370 I zygote  : 
07-12 18:24:29.726  2370  2370 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<com.amazonaws.mobile.client.AWSMobileClient$3>: java.lang.NoClassDefFoundError: Failed resolution of: Lcom/amazonaws/mobileconnectors/cognitoauth/handlers/AuthHandler;
07-12 18:24:29.726  2370  2370 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:24:29.726  2370  2370 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:24:29.726  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:24:29.726  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:24:29.726  2370  2370 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:24:29.726  2370  2370 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:24:29.726  2370  2370 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:24:29.726  2370  2370 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:24:29.726  2370  2370 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:24:29.726  2370  2370 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:24:29.727  2370  2370 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:24:29.727  2370  2370 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:24:29.727  2370  2370 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:24:29.727  2370  2370 I zygote  : Caused by: java.lang.ClassNotFoundException: Didn't find class "com.amazonaws.mobileconnectors.cognitoauth.handlers.AuthHandler" on path: DexPathList[[zip file "/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk"],nativeLibraryDirectories=[/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/lib/arm, /data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk!/lib/armeabi-v7a, /system/lib, /system/vendor/lib]]
07-12 18:24:29.727  2370  2370 I zygote  :   at java.lang.Class dalvik.system.BaseDexClassLoader.findClass(java.lang.String) (BaseDexClassLoader.java:125)
07-12 18:24:29.727  2370  2370 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String, boolean) (ClassLoader.java:379)
07-12 18:24:29.727  2370  2370 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String) (ClassLoader.java:312)
07-12 18:24:29.727  2370  2370 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:24:29.727  2370  2370 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:24:29.727  2370  2370 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:24:29.727  2370  2370 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:24:29.727  2370  2370 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:24:29.727  2370  2370 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:24:29.727  2370  2370 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:24:29.727  2370  2370 I zygote  : 
07-12 18:24:30.177  2370  2385 I zygote  : Background concurrent copying GC freed 5545(1149KB) AllocSpace objects, 0(0B) LOS objects, 55% free, 1215KB/2MB, paused 7.113ms total 114.269ms
07-12 18:24:30.205  2370  2462 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:24:30.207  2370  2462 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = com.amazonaws.mobile.client
07-12 18:24:30.304  2370  2481 D OpenGLRenderer: HWUI GL Pipeline
07-12 18:24:30.307  2370  2462 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:24:30.308  2370  2462 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = com.amazonaws.android.auth
07-12 18:24:30.514  2370  2481 I Adreno-EGL: <qeglDrvAPI_eglInitialize:379>: QUALCOMM Build: 06/17/16, f19e6a9, I9e7a63e7c4
07-12 18:24:30.686  2370  2481 I zygote  : android::hardware::configstore::V1_0::ISurfaceFlingerConfigs::hasWideColorDisplay retrieved: 0
07-12 18:24:30.686  2370  2481 I OpenGLRenderer: Initialized EGL, version 1.4
07-12 18:24:30.686  2370  2481 D OpenGLRenderer: Swap behavior 1
07-12 18:24:30.704  2370  2481 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:24:30.784  2370  2481 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:24:30.788  2370  2481 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:24:30.790  2370  2462 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:24:30.792  2370  2462 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:24:30.899  2370  2481 D vndksupport: Loading /vendor/lib/hw/android.hardware.graphics.mapper@2.0-impl.so from current namespace instead of sphal namespace.
07-12 18:24:30.902  2370  2481 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:24:30.926  2370  2462 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:24:30.934  2370  2462 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = com.amazonaws.android.auth
07-12 18:24:31.737  2370  2462 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:24:32.007  2370  2462 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:24:32.012  2370  2462 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = CognitoIdentityProviderCache
07-12 18:24:32.609  2370  2462 D AWSMobileClient: Inspecting user state details
07-12 18:24:32.614  2370  2462 I AuthenticationActivity: SIGNED_IN
07-12 18:24:33.489  2370  2400 I zygote  : Waiting for a blocking GC ProfileSaver
07-12 18:24:33.567  2370  2385 I zygote  : Background concurrent copying GC freed 7639(887KB) AllocSpace objects, 10(200KB) LOS objects, 49% free, 1580KB/3MB, paused 1.153ms total 104.950ms
07-12 18:24:33.615  2370  2400 I zygote  : WaitForGcToComplete blocked ProfileSaver on HeapTrim for 126.401ms
07-12 18:24:33.988  2370  2370 V Repo    : /storage/emulated/0/Movies/raw
07-12 18:24:33.989  2370  2370 V Repo    : /storage/emulated/0/Movies/summarised
07-12 18:24:34.057  2370  2370 V FileManager: External storage is readable
07-12 18:24:34.058  2370  2370 V FileManager: Directory already exists: /storage/emulated/0/Movies/raw
07-12 18:24:34.133  2370  2370 V FileManager: External storage is readable
07-12 18:24:34.135  2370  2370 V FileManager: Directory already exists: /storage/emulated/0/Movies/summarised
07-12 18:24:34.240  2370  2370 V FileManager: External storage is readable
07-12 18:24:34.241  2370  2370 V FileManager: Directory already exists: /storage/emulated/0/Download/nearby
07-12 18:24:34.263  2370  2370 V FileManager: External storage is readable
07-12 18:24:34.265  2370  2370 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment
07-12 18:24:34.283  2370  2370 V FileManager: External storage is readable
07-12 18:24:34.284  2370  2370 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum
07-12 18:24:34.426  2370  2370 W System.err: org.json.JSONException: No value for manufacturer
07-12 18:24:34.430  2370  2370 W System.err: 	at org.json.JSONObject.get(JSONObject.java:392)
07-12 18:24:34.431  2370  2370 W System.err: 	at org.json.JSONObject.getString(JSONObject.java:553)
07-12 18:24:34.431  2370  2370 W System.err: 	at com.jaredrummler.android.device.DeviceName$DeviceInfo.<init>(DeviceName.java:374)
07-12 18:24:34.431  2370  2370 W System.err: 	at com.jaredrummler.android.device.DeviceName$DeviceInfo.<init>(DeviceName.java:347)
07-12 18:24:34.431  2370  2370 W System.err: 	at com.jaredrummler.android.device.DeviceName.getDeviceInfo(DeviceName.java:186)
07-12 18:24:34.431  2370  2370 W System.err: 	at com.jaredrummler.android.device.DeviceName.getDeviceName(DeviceName.java:138)
07-12 18:24:34.432  2370  2370 W System.err: 	at com.jaredrummler.android.device.DeviceName.getDeviceName(DeviceName.java:111)
07-12 18:24:34.432  2370  2370 W System.err: 	at com.example.edgesum.util.nearby.NearbyFragment.setLocalName(NearbyFragment.java:118)
07-12 18:24:34.432  2370  2370 W System.err: 	at com.example.edgesum.util.nearby.NearbyFragment.onCreate(NearbyFragment.java:110)
07-12 18:24:34.432  2370  2370 W System.err: 	at com.example.edgesum.page.main.ConnectionFragment.onCreate(ConnectionFragment.java:30)
07-12 18:24:34.433  2370  2370 W System.err: 	at androidx.fragment.app.Fragment.performCreate(Fragment.java:2684)
07-12 18:24:34.433  2370  2370 W System.err: 	at androidx.fragment.app.FragmentStateManager.create(FragmentStateManager.java:280)
07-12 18:24:34.433  2370  2370 W System.err: 	at androidx.fragment.app.FragmentManager.moveToState(FragmentManager.java:1175)
07-12 18:24:34.434  2370  2370 W System.err: 	at androidx.fragment.app.FragmentTransition.addToFirstInLastOut(FragmentTransition.java:1255)
07-12 18:24:34.434  2370  2370 W System.err: 	at androidx.fragment.app.FragmentTransition.calculateFragments(FragmentTransition.java:1138)
07-12 18:24:34.434  2370  2370 W System.err: 	at androidx.fragment.app.FragmentTransition.startTransitions(FragmentTransition.java:136)
07-12 18:24:34.434  2370  2370 W System.err: 	at androidx.fragment.app.FragmentManager.executeOpsTogether(FragmentManager.java:1989)
07-12 18:24:34.435  2370  2370 W System.err: 	at androidx.fragment.app.FragmentManager.removeRedundantOperationsAndExecute(FragmentManager.java:1947)
07-12 18:24:34.435  2370  2370 W System.err: 	at androidx.fragment.app.FragmentManager.execPendingActions(FragmentManager.java:1849)
07-12 18:24:34.435  2370  2370 W System.err: 	at androidx.fragment.app.FragmentManager.dispatchStateChange(FragmentManager.java:2629)
07-12 18:24:34.435  2370  2370 W System.err: 	at androidx.fragment.app.FragmentManager.dispatchActivityCreated(FragmentManager.java:2577)
07-12 18:24:34.436  2370  2370 W System.err: 	at androidx.fragment.app.FragmentController.dispatchActivityCreated(FragmentController.java:247)
07-12 18:24:34.436  2370  2370 W System.err: 	at androidx.fragment.app.FragmentActivity.onStart(FragmentActivity.java:541)
07-12 18:24:34.436  2370  2370 W System.err: 	at androidx.appcompat.app.AppCompatActivity.onStart(AppCompatActivity.java:201)
07-12 18:24:34.436  2370  2370 W System.err: 	at com.example.edgesum.page.main.MainActivity.onStart(MainActivity.java:88)
07-12 18:24:34.437  2370  2370 W System.err: 	at android.app.Instrumentation.callActivityOnStart(Instrumentation.java:1334)
07-12 18:24:34.437  2370  2370 W System.err: 	at android.app.Activity.performStart(Activity.java:7029)
07-12 18:24:34.437  2370  2370 W System.err: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2741)
07-12 18:24:34.437  2370  2370 W System.err: 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2856)
07-12 18:24:34.438  2370  2370 W System.err: 	at android.app.ActivityThread.-wrap11(Unknown Source:0)
07-12 18:24:34.438  2370  2370 W System.err: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1589)
07-12 18:24:34.438  2370  2370 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:106)
07-12 18:24:34.439  2370  2370 W System.err: 	at android.os.Looper.loop(Looper.java:164)
07-12 18:24:34.439  2370  2370 W System.err: 	at android.app.ActivityThread.main(ActivityThread.java:6494)
07-12 18:24:34.440  2370  2370 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
07-12 18:24:34.440  2370  2370 W System.err: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:438)
07-12 18:24:34.440  2370  2370 W System.err: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:807)
07-12 18:24:35.203  2370  2370 V VideoManager: getAllVideoFromExternalStorageFolder
07-12 18:24:35.298  2370  2370 D VideoManager: /storage/emulated/0/Movies/summarised
07-12 18:24:35.490  2370  2370 D VideoManager: 0 videos return
07-12 18:24:35.656  2370  2370 V VideoManager: getAllVideoFromExternalStorageFolder
07-12 18:24:35.726  2370  2370 D VideoManager: /storage/emulated/0/Movies/raw
07-12 18:24:35.802  2370  2370 D VideoManager: 0 videos return
07-12 18:24:35.960  2370  2378 I zygote  : Do partial code cache collection, code=20KB, data=30KB
07-12 18:24:35.968  2370  2378 I zygote  : After code cache collection, code=20KB, data=30KB
07-12 18:24:35.968  2370  2378 I zygote  : Increasing code cache capacity to 128KB
07-12 18:24:35.972  2370  2378 I zygote  : Do partial code cache collection, code=20KB, data=48KB
07-12 18:24:35.973  2370  2378 I zygote  : After code cache collection, code=20KB, data=48KB
07-12 18:24:35.973  2370  2378 I zygote  : Increasing code cache capacity to 256KB
07-12 18:24:35.974  2370  2378 I zygote  : Compiler allocated 4MB to compile void android.widget.TextView.<init>(android.content.Context, android.util.AttributeSet, int, int)
07-12 18:24:36.160  2370  2370 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 18:24:36.165  2370  2370 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:24:36.265  2370  2370 I TransferService: Registering the network receiver
07-12 18:24:36.409  2370  2370 E TransferService: No notification is passed in the intent. Unable to transition to foreground.
07-12 18:24:36.808  2370  2370 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:24:36.856  2370  2370 I chatty  : uid=10086(com.example.edgesum) identical 1 line
07-12 18:24:36.928  2370  2370 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:24:36.998  2370  2370 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:24:37.116  2370  2481 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:24:37.149  2370  2510 D MainActivity: Scanned /storage/emulated/0/Movies/raw
07-12 18:24:37.149  2370  2510 D MainActivity:   -> uri=content://media/external/file/1859
07-12 18:24:37.184  2370  2481 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:24:37.200  2370  2370 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:24:37.225  2370  2370 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:24:37.271  2370  2370 I Choreographer: Skipped 36 frames!  The application may be doing too much work on its main thread.
07-12 18:24:37.445  2370  2391 D MainActivity: Scanned /storage/emulated/0/Movies/summarised
07-12 18:24:37.445  2370  2391 D MainActivity:   -> uri=content://media/external/file/1858
07-12 18:24:43.910  2370  2370 V MainActivity: Connect button clicked
07-12 18:24:43.946  2370  2378 I zygote  : Do full code cache collection, code=126KB, data=78KB
07-12 18:24:43.949  2370  2378 I zygote  : After code cache collection, code=122KB, data=63KB
07-12 18:24:47.861  2370  2370 V ConnectionFragment: Discovery switch checked
07-12 18:24:48.085  2370  2378 I zygote  : Do partial code cache collection, code=126KB, data=74KB
07-12 18:24:48.087  2370  2378 I zygote  : After code cache collection, code=126KB, data=74KB
07-12 18:24:48.087  2370  2378 I zygote  : Increasing code cache capacity to 512KB
07-12 18:24:50.033  2370  2370 D NearbyFragment: Started discovering
07-12 18:24:51.546  2370  2370 D NearbyFragment: Found endpoint F8-i: Shark 1S [9c8f]
07-12 18:25:01.368  2370  2370 D NearbyFragment: Selected 'Endpoint{id=F8-i, name=Shark 1S [9c8f]}'
07-12 18:25:01.395  2370  2481 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:25:01.398  2370  2481 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:25:18.257  2370  2370 D NearbyFragment: Initiated connection with F8-i: Shark 1S [9c8f]
07-12 18:25:18.379  2370  2370 D NearbyFragment: Requested connection with Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:25:18.459  2370  2481 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:25:18.460  2370  2481 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:25:22.345  2370  2370 I NearbyFragment: Connected to Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:25:23.642  2370  2370 V ConnectionFragment: Discovery switch unchecked
07-12 18:25:23.642  2370  2370 D NearbyFragment: Stopped discovering
07-12 18:25:26.548  2370  2370 I TransferNetworkLossHand: Network connectivity changed detected.
07-12 18:25:26.558  2370  2370 I TransferNetworkLossHand: Network connected: true
07-12 18:26:10.093  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@9584dfc)
07-12 18:26:10.095  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-5452432285916083073:20200312_150643!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:26:10.106  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:10.120  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@fc45b0b)
07-12 18:26:13.864  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:13.873  2370  2370 W NearbyFragment: Completed downloading 20200312_150643!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.767s
07-12 18:26:13.890  2370  2370 V FileManager: External storage is readable
07-12 18:26:13.895  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150643
07-12 18:26:13.896  2370  2370 D NearbyFragment: Summarising 20200312_150643!001.mp4
