--------- beginning of main
07-12 18:06:13.840  7534  7534 I zygote64: Late-enabling -Xcheck:jni
--------- beginning of system
07-12 18:06:13.965  7534  7534 I ActivityThread: handleStopService: token=android.os.BinderProxy@b7b1a61 not found.
07-12 18:06:13.971  7534  7534 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 18:06:13.972  7534  7534 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:06:13.997  7534  7534 I TransferService: Registering the network receiver
07-12 18:06:14.002  7534  7534 I TransferService: Moving the service out of the Foreground state.
07-12 18:06:14.003  7534  7534 I TransferService: De-registering the network receiver.
07-12 18:06:33.727  7534  7534 I zygote64: Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:10:03.339  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:03.344  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!001.mp4
07-12 18:10:03.354  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:03.378  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:03.383  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!002.mp4
07-12 18:10:03.391  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:03.409  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:03.412  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!003.mp4
07-12 18:10:03.420  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:03.439  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:03.443  7534  7802 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:03.445  7534  7802 W NearbyFragment: Sending 20200312_193528!000.mp4 to Galaxy S8 [2802]
07-12 18:10:03.462  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:04.452  7534  7802 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 18:10:04.470  7534  7802 V DashDownloadManager: Started downloading: 20200312_193628.mp4
07-12 18:10:09.992  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:10.824  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@3b69b5d)
07-12 18:10:10.826  7534  7534 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_193528!000.mp4
07-12 18:10:10.830  7534  7534 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:10.844  7534  7534 V FileManager: External storage is readable
07-12 18:10:10.846  7534  7534 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193528
07-12 18:10:10.848  7534  7534 D NearbyFragment: Summarising 20200312_193528!001.mp4
07-12 18:10:10.849  7534  7534 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!001.mp4
07-12 18:10:10.858  7534  7534 V VideoManager: videoFromCursor
07-12 18:10:10.861  7534  7534 V ProcessingVideosEventHandler: onAdd
07-12 18:10:10.862  7534  7534 V RawFootageEventHandler: onRemove
07-12 18:10:10.868  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:10.875  7534  8105 V SummariserIntentService: onHandleIntent
07-12 18:10:10.876  7534  8105 D SummariserIntentService: Video{id='1201', data='/storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!001.mp4', name='20200312_193528!001.mp4', size=16834944, visible=true, mimeType='video/mp4'}
07-12 18:10:10.877  7534  8105 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193528/20200312_193528!001.mp4
07-12 18:10:10.879  7534  8105 I FfmpegTools: Running ffmpeg with:
07-12 18:10:10.879  7534  8105 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193528!001.txt -f null -
07-12 18:10:11.009  7534  7819 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x709562c200] sws_param option is deprecated and ignored
07-12 18:10:13.135  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@6c69059)
07-12 18:10:13.136  7534  7534 D NearbyFragment: 20200312_193528!000.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} contained no activity
07-12 18:10:13.136  7534  7534 V NearbyFragment: Received a segment of 20200312_193528
07-12 18:10:13.137  7534  7534 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:13.139  7534  7534 W NearbyFragment: Sending 20200312_193528!002.mp4 to Galaxy S8 [2802]
07-12 18:10:13.162  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:13.195  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:17.096  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:17.854  7534  8105 W Summariser: No activity detected
07-12 18:10:17.856  7534  8105 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!001.mp4
07-12 18:10:17.861  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@ede92cc)
07-12 18:10:17.862  7534  7534 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_193528!002.mp4
07-12 18:10:17.864  7534  7534 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:17.872  7534  7534 V FileManager: External storage is readable
07-12 18:10:17.873  7534  7534 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193528
07-12 18:10:17.874  7534  7534 D NearbyFragment: Summarising 20200312_193528!003.mp4
07-12 18:10:17.875  7534  7534 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!003.mp4
07-12 18:10:17.890  7534  7534 V VideoManager: videoFromCursor
07-12 18:10:17.893  7534  7534 V ProcessingVideosEventHandler: onAdd
07-12 18:10:17.894  7534  7534 V RawFootageEventHandler: onRemove
07-12 18:10:17.924  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:17.926  7534  8105 W Summariser: Summarisation completed
07-12 18:10:17.926  7534  8105 W Summariser:   filename: 20200312_193528!001.mp4
07-12 18:10:17.926  7534  8105 W Summariser:   active sections: 0
07-12 18:10:17.926  7534  8105 W Summariser:   time: 06.978s
07-12 18:10:17.926  7534  8105 W Summariser:   original duration: 16.01
07-12 18:10:17.926  7534  8105 W Summariser:   summarised duration: -1.00
07-12 18:10:17.926  7534  8105 W Summariser:   noise tolerance: 45.00
07-12 18:10:17.926  7534  8105 W Summariser:   quality: 23
07-12 18:10:17.926  7534  8105 W Summariser:   speed: medium
07-12 18:10:17.926  7534  8105 W Summariser:   freeze duration: 1.00
07-12 18:10:17.926  7534  8105 V NearbyFragment: Received a segment of 20200312_193528
07-12 18:10:17.927  7534  8105 V ProcessingVideosEventHandler: onRemove
07-12 18:10:17.934  7534  8105 V SummariserIntentService: onHandleIntent
07-12 18:10:17.935  7534  8105 D SummariserIntentService: Video{id='1203', data='/storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!003.mp4', name='20200312_193528!003.mp4', size=12631917, visible=true, mimeType='video/mp4'}
07-12 18:10:17.935  7534  8105 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193528/20200312_193528!003.mp4
07-12 18:10:17.937  7534  8105 I FfmpegTools: Running ffmpeg with:
07-12 18:10:17.937  7534  8105 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193528!003.txt -f null -
07-12 18:10:17.969  7534  7598 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:10:17.969  7534  7598 D SummariserIntentService:   -> uri=content://media/external/file/1156
07-12 18:10:18.108  7534  7819 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x709562c200] sws_param option is deprecated and ignored
07-12 18:10:20.452  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@848f191)
07-12 18:10:20.452  7534  7534 D NearbyFragment: 20200312_193528!002.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} contained no activity
07-12 18:10:20.453  7534  7534 V NearbyFragment: Received a segment of 20200312_193528
07-12 18:10:20.453  7534  7534 I NearbyFragment: Transfer queue is empty
07-12 18:10:20.475  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:23.049  7534  8105 W Summariser: No activity detected
07-12 18:10:23.051  7534  8105 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_193528/20200312_193528!003.mp4
07-12 18:10:23.170  7534  8105 W Summariser: Summarisation completed
07-12 18:10:23.170  7534  8105 W Summariser:   filename: 20200312_193528!003.mp4
07-12 18:10:23.170  7534  8105 W Summariser:   active sections: 0
07-12 18:10:23.170  7534  8105 W Summariser:   time: 05.114s
07-12 18:10:23.170  7534  8105 W Summariser:   original duration: 12.01
07-12 18:10:23.170  7534  8105 W Summariser:   summarised duration: -1.00
07-12 18:10:23.170  7534  8105 W Summariser:   noise tolerance: 45.00
07-12 18:10:23.170  7534  8105 W Summariser:   quality: 23
07-12 18:10:23.170  7534  8105 W Summariser:   speed: medium
07-12 18:10:23.170  7534  8105 W Summariser:   freeze duration: 1.00
07-12 18:10:23.171  7534  8105 D NearbyFragment: Received all summarised video segments of 20200312_193528
07-12 18:10:23.179  7534  8105 V FileManager: External storage is readable
07-12 18:10:23.179  7534  8105 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193528
07-12 18:10:23.181  7534  8105 D FfmpegTools: Merging /storage/emulated/0/Movies/summarised/20200312_193528.mp4
07-12 18:10:23.181  7534  8105 D FfmpegTools: No split videos to merge
07-12 18:10:23.182  7534  8105 V RawFootageEventHandler: removeByName
07-12 18:10:23.184  7534  8105 V ProcessingVideosEventHandler: removeByName
07-12 18:10:23.185  7534  8105 V NearbyFragment: Removing video segment map for 20200312_193528
07-12 18:10:23.186  7534  8105 V ProcessingVideosEventHandler: onRemove
07-12 18:10:23.234  7534  7546 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:10:23.234  7534  7546 D SummariserIntentService:   -> uri=content://media/external/file/1156
07-12 18:10:27.883  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_193628.mp4
07-12 18:10:27.895  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:27.923  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:27.926  7534  7802 W DashDownloadManager: Successfully downloaded 20200312_193628.mp4 in 23.412s
07-12 18:10:27.927  7534  7802 V DownloadTestVideosTask: Entering callback for download completion of 20200312_193628.mp4
07-12 18:10:27.928  7534  7802 V RawFootageEventHandler: onAdd
07-12 18:10:27.929  7534  7802 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_193628.mp4
07-12 18:10:27.937  7534  7819 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x70956d5800] Found duplicated MOOV Atom. Skipped it
07-12 18:10:28.037  7534  7802 V FileManager: External storage is readable
07-12 18:10:28.038  7534  7802 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_193628
07-12 18:10:28.038  7534  7802 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_193628.mp4 with 16s long segments
07-12 18:10:28.039  7534  7802 I FfmpegTools: Running ffmpeg with:
07-12 18:10:28.039  7534  7802 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_193628.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!%03d.mp4
07-12 18:10:28.054  7534  7819 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x70956d5800] Found duplicated MOOV Atom. Skipped it
07-12 18:10:28.720  7534  7802 V FileManager: External storage is readable
07-12 18:10:28.720  7534  7802 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_193628
07-12 18:10:28.721  7534  7802 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_193628
07-12 18:10:28.722  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!000.mp4
07-12 18:10:28.729  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:29.330  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:29.333  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!001.mp4
07-12 18:10:29.342  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:29.365  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:29.368  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!002.mp4
07-12 18:10:29.375  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:29.398  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:29.401  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4
07-12 18:10:29.408  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:29.429  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:29.433  7534  7802 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:29.435  7534  7802 W NearbyFragment: Sending 20200312_193628!000.mp4 to Galaxy S8 [2802]
07-12 18:10:29.449  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:30.440  7534  7802 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 18:10:30.445  7534  7802 V DashDownloadManager: Started downloading: 20200312_193728.mp4
07-12 18:10:32.306  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:33.143  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@7d070ce)
07-12 18:10:33.145  7534  7534 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_193628!000.mp4
07-12 18:10:33.148  7534  7534 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:33.158  7534  7534 V FileManager: External storage is readable
07-12 18:10:33.160  7534  7534 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193628
07-12 18:10:33.162  7534  7534 D NearbyFragment: Summarising 20200312_193628!001.mp4
07-12 18:10:33.162  7534  7534 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!001.mp4
07-12 18:10:33.175  7534  7534 V VideoManager: videoFromCursor
07-12 18:10:33.180  7534  7534 V ProcessingVideosEventHandler: onAdd
07-12 18:10:33.180  7534  7534 V RawFootageEventHandler: onRemove
07-12 18:10:33.189  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:33.212  7534  8135 V SummariserIntentService: onHandleIntent
07-12 18:10:33.214  7534  8135 D SummariserIntentService: Video{id='1207', data='/storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!001.mp4', name='20200312_193628!001.mp4', size=16831997, visible=true, mimeType='video/mp4'}
07-12 18:10:33.214  7534  8135 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!001.mp4
07-12 18:10:33.216  7534  8135 I FfmpegTools: Running ffmpeg with:
07-12 18:10:33.216  7534  8135 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193628!001.txt -f null -
07-12 18:10:33.308  7534  7539 I zygote64: Compiler allocated 4MB to compile void android.view.ViewRootImpl.performTraversals()
07-12 18:10:33.378  7534  7819 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x709562c200] sws_param option is deprecated and ignored
07-12 18:10:35.563  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@c06cbda)
07-12 18:10:35.564  7534  7534 D NearbyFragment: 20200312_193628!000.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} contained no activity
07-12 18:10:35.564  7534  7534 V NearbyFragment: Received a segment of 20200312_193628
07-12 18:10:35.566  7534  7534 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:35.567  7534  7534 W NearbyFragment: Sending 20200312_193628!002.mp4 to Galaxy S8 [2802]
07-12 18:10:35.582  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:35.598  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:39.413  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:39.587  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@ef86101)
07-12 18:10:39.588  7534  7534 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_193628!002.mp4
07-12 18:10:39.590  7534  7534 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:39.599  7534  7534 V FileManager: External storage is readable
07-12 18:10:39.599  7534  7534 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193628
07-12 18:10:39.601  7534  7534 D NearbyFragment: Summarising 20200312_193628!003.mp4
07-12 18:10:39.601  7534  7534 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4
07-12 18:10:39.613  7534  7534 V VideoManager: videoFromCursor
07-12 18:10:39.617  7534  7534 V ProcessingVideosEventHandler: onAdd
07-12 18:10:39.617  7534  7534 V RawFootageEventHandler: onRemove
07-12 18:10:39.625  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:40.503  7534  8135 W Summariser: No activity detected
07-12 18:10:40.506  7534  8135 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!001.mp4
07-12 18:10:40.621  7534  8135 W Summariser: Summarisation completed
07-12 18:10:40.621  7534  8135 W Summariser:   filename: 20200312_193628!001.mp4
07-12 18:10:40.621  7534  8135 W Summariser:   active sections: 0
07-12 18:10:40.621  7534  8135 W Summariser:   time: 07.289s
07-12 18:10:40.621  7534  8135 W Summariser:   original duration: 16.01
07-12 18:10:40.621  7534  8135 W Summariser:   summarised duration: -1.00
07-12 18:10:40.621  7534  8135 W Summariser:   noise tolerance: 45.00
07-12 18:10:40.621  7534  8135 W Summariser:   quality: 23
07-12 18:10:40.621  7534  8135 W Summariser:   speed: medium
07-12 18:10:40.621  7534  8135 W Summariser:   freeze duration: 1.00
07-12 18:10:40.622  7534  8135 V NearbyFragment: Received a segment of 20200312_193628
07-12 18:10:40.623  7534  8135 V ProcessingVideosEventHandler: onRemove
07-12 18:10:40.633  7534  8135 V SummariserIntentService: onHandleIntent
07-12 18:10:40.635  7534  8135 D SummariserIntentService: Video{id='1209', data='/storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4', name='20200312_193628!003.mp4', size=12749496, visible=true, mimeType='video/mp4'}
07-12 18:10:40.635  7534  8135 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!003.mp4
07-12 18:10:40.638  7534  8135 I FfmpegTools: Running ffmpeg with:
07-12 18:10:40.638  7534  8135 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193628!003.txt -f null -
07-12 18:10:40.671  7534  7979 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:10:40.671  7534  7979 D SummariserIntentService:   -> uri=content://media/external/file/1156
07-12 18:10:40.787  7534  7819 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x709562c200] sws_param option is deprecated and ignored
07-12 18:10:41.915  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@6c2fc32)
07-12 18:10:41.916  7534  7534 D NearbyFragment: 20200312_193628!002.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} contained no activity
07-12 18:10:41.917  7534  7534 V NearbyFragment: Received a segment of 20200312_193628
07-12 18:10:41.917  7534  7534 I NearbyFragment: Transfer queue is empty
07-12 18:10:41.934  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:46.063  7534  8135 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4
07-12 18:10:46.133  7534  8135 W Summariser: 1 active sections found
07-12 18:10:46.133  7534  8135 I FfmpegTools: Running ffmpeg with:
07-12 18:10:46.133  7534  8135 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_193628/20200312_193628!003.mp4 -filter_complex [0:v]trim=5.938000:12.030000,setpts=PTS-STARTPTS[v0];[0:a]atrim=5.938000:12.030000,asetpts=PTS-STARTPTS[a0];[v0][a0]concat=n=1:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!003.mp4
07-12 18:10:46.299  7534  7819 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x709562c140] sws_param option is deprecated and ignored
07-12 18:10:50.316  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_193728.mp4
07-12 18:10:50.325  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:50.346  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:50.349  7534  7802 W DashDownloadManager: Successfully downloaded 20200312_193728.mp4 in 19.871s
07-12 18:10:50.349  7534  7802 V DownloadTestVideosTask: Entering callback for download completion of 20200312_193728.mp4
07-12 18:10:50.350  7534  7802 V RawFootageEventHandler: onAdd
07-12 18:10:50.352  7534  7802 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_193728.mp4
07-12 18:10:50.360  7534  7819 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x70956d5800] Found duplicated MOOV Atom. Skipped it
07-12 18:10:50.461  7534  7802 V FileManager: External storage is readable
07-12 18:10:50.463  7534  7802 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_193728
07-12 18:10:50.463  7534  7802 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_193728.mp4 with 16s long segments
07-12 18:10:50.464  7534  7802 I FfmpegTools: Running ffmpeg with:
07-12 18:10:50.464  7534  7802 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_193728.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!%03d.mp4
07-12 18:10:50.479  7534  7819 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x70956d5800] Found duplicated MOOV Atom. Skipped it
07-12 18:10:51.129  7534  7802 V FileManager: External storage is readable
07-12 18:10:51.130  7534  7802 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_193728
07-12 18:10:51.130  7534  7802 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_193728
07-12 18:10:51.131  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!000.mp4
07-12 18:10:51.137  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:51.577  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:51.580  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!001.mp4
07-12 18:10:51.588  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:51.607  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:51.610  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!002.mp4
07-12 18:10:51.623  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:51.643  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:51.646  7534  7802 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!003.mp4
07-12 18:10:51.655  7534  7802 D VideoManager: videoCursor is null
07-12 18:10:51.687  7534  7802 V VideoManager: videoFromCursor
07-12 18:10:51.690  7534  7802 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:51.693  7534  7802 W NearbyFragment: Sending 20200312_193728!000.mp4 to Galaxy S8 [2802]
07-12 18:10:51.734  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:52.699  7534  7802 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 18:10:52.702  7534  7802 V DashDownloadManager: Started downloading: 20200312_193828.mp4
07-12 18:10:54.904  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:55.540  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@9a0a97e)
07-12 18:10:55.541  7534  7534 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_193728!000.mp4
07-12 18:10:55.544  7534  7534 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:10:55.555  7534  7534 V FileManager: External storage is readable
07-12 18:10:55.557  7534  7534 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193728
07-12 18:10:55.560  7534  7534 D NearbyFragment: Summarising 20200312_193728!001.mp4
07-12 18:10:55.561  7534  7534 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_193728/20200312_193728!001.mp4
07-12 18:10:55.584  7534  7534 V VideoManager: videoFromCursor
07-12 18:10:55.589  7534  7534 V ProcessingVideosEventHandler: onAdd
07-12 18:10:55.590  7534  7534 V RawFootageEventHandler: onRemove
07-12 18:10:55.594  7534  7534 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:10:58.573  7534  7534 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@49a85f5)
07-12 18:10:58.574  7534  7534 V NearbyFragment: Started downloading 20200312_193728!000.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]}
