--------- beginning of main
07-12 18:38:14.424  4614  4614 I zygote  : Late-enabling -Xcheck:jni
--------- beginning of system
07-12 18:38:14.524  4614  4614 I ActivityThread: handleStopService: token=android.os.BinderProxy@aa15cae not found.
07-12 18:38:14.529  4614  4614 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 18:38:14.530  4614  4614 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:38:14.552  4614  4614 I TransferService: Registering the network receiver
07-12 18:38:14.556  4614  4614 I TransferService: Moving the service out of the Foreground state.
07-12 18:38:14.556  4614  4614 I TransferService: De-registering the network receiver.
07-12 18:38:19.516  4614  4628 I zygote  : Waiting for a blocking GC ProfileSaver
07-12 18:38:19.525  4614  4628 I zygote  : WaitForGcToComplete blocked ProfileSaver on HeapTrim for 9.464ms
07-12 18:38:49.838  4614  4614 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:38:49.958  4614  4614 I zygote  : Caused by: java.lang.ClassNotFoundException: Didn't find class "com.amazonaws.mobileconnectors.cognitoauth.handlers.AuthHandler" on path: DexPathList[[zip file "/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk"],nativeLibraryDirectories=[/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/lib/arm, /data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk!/lib/armeabi-v7a, /system/lib, /system/vendor/lib]]
07-12 18:38:49.958  4614  4614 I zygote  :   at java.lang.Class dalvik.system.BaseDexClassLoader.findClass(java.lang.String) (BaseDexClassLoader.java:125)
07-12 18:38:49.958  4614  4614 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String, boolean) (ClassLoader.java:379)
07-12 18:38:49.958  4614  4614 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String) (ClassLoader.java:312)
07-12 18:38:49.958  4614  4614 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:38:49.958  4614  4614 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:38:49.958  4614  4614 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:38:49.958  4614  4614 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:38:49.958  4614  4614 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:38:49.958  4614  4614 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:38:49.958  4614  4614 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:38:49.958  4614  4614 I zygote  : 
07-12 18:38:49.959  4614  4614 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<com.amazonaws.mobile.client.AWSMobileClient$3>: java.lang.NoClassDefFoundError: Failed resolution of: Lcom/amazonaws/mobileconnectors/cognitoauth/handlers/AuthHandler;
07-12 18:38:49.959  4614  4614 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:38:49.959  4614  4614 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:38:49.959  4614  4614 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:38:49.959  4614  4614 I zygote  : Caused by: java.lang.ClassNotFoundException: Didn't find class "com.amazonaws.mobileconnectors.cognitoauth.handlers.AuthHandler" on path: DexPathList[[zip file "/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk"],nativeLibraryDirectories=[/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/lib/arm, /data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk!/lib/armeabi-v7a, /system/lib, /system/vendor/lib]]
07-12 18:38:49.959  4614  4614 I zygote  :   at java.lang.Class dalvik.system.BaseDexClassLoader.findClass(java.lang.String) (BaseDexClassLoader.java:125)
07-12 18:38:49.959  4614  4614 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String, boolean) (ClassLoader.java:379)
07-12 18:38:49.959  4614  4614 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String) (ClassLoader.java:312)
07-12 18:38:49.959  4614  4614 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:38:49.959  4614  4614 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:38:49.959  4614  4614 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:38:49.959  4614  4614 I zygote  : 
07-12 18:38:49.959  4614  4614 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<com.amazonaws.mobile.client.AWSMobileClient$3>: java.lang.NoClassDefFoundError: Failed resolution of: Lcom/amazonaws/mobileconnectors/cognitoauth/handlers/AuthHandler;
07-12 18:38:49.959  4614  4614 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:38:49.959  4614  4614 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:38:49.959  4614  4614 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:38:49.959  4614  4614 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:38:49.959  4614  4614 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:38:49.960  4614  4614 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:38:49.960  4614  4614 I zygote  : Caused by: java.lang.ClassNotFoundException: Didn't find class "com.amazonaws.mobileconnectors.cognitoauth.handlers.AuthHandler" on path: DexPathList[[zip file "/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk"],nativeLibraryDirectories=[/data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/lib/arm, /data/app/com.example.edgesum-thWSwiUe0N_A7yD7GpVjew==/base.apk!/lib/armeabi-v7a, /system/lib, /system/vendor/lib]]
07-12 18:38:49.960  4614  4614 I zygote  :   at java.lang.Class dalvik.system.BaseDexClassLoader.findClass(java.lang.String) (BaseDexClassLoader.java:125)
07-12 18:38:49.960  4614  4614 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String, boolean) (ClassLoader.java:379)
07-12 18:38:49.960  4614  4614 I zygote  :   at java.lang.Class java.lang.ClassLoader.loadClass(java.lang.String) (ClassLoader.java:312)
07-12 18:38:49.960  4614  4614 I zygote  :   at com.amazonaws.mobile.client.AWSMobileClient com.amazonaws.mobile.client.AWSMobileClient.getInstance() (AWSMobileClient.java:-1)
07-12 18:38:49.960  4614  4614 I zygote  :   at void com.example.edgesum.page.authentication.AuthenticationActivity.onCreate(android.os.Bundle) (AuthenticationActivity.java:27)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle, android.os.PersistableBundle) (Activity.java:7009)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.app.Activity.performCreate(android.os.Bundle) (Activity.java:7000)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.app.Instrumentation.callActivityOnCreate(android.app.Activity, android.os.Bundle) (Instrumentation.java:1214)
07-12 18:38:49.960  4614  4614 I zygote  :   at android.app.Activity android.app.ActivityThread.performLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent) (ActivityThread.java:2731)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.app.ActivityThread.handleLaunchActivity(android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:2856)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.app.ActivityThread.-wrap11(android.app.ActivityThread, android.app.ActivityThread$ActivityClientRecord, android.content.Intent, java.lang.String) (ActivityThread.java:-1)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.app.ActivityThread$H.handleMessage(android.os.Message) (ActivityThread.java:1589)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.os.Handler.dispatchMessage(android.os.Message) (Handler.java:106)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.os.Looper.loop() (Looper.java:164)
07-12 18:38:49.960  4614  4614 I zygote  :   at void android.app.ActivityThread.main(java.lang.String[]) (ActivityThread.java:6494)
07-12 18:38:49.960  4614  4614 I zygote  :   at java.lang.Object java.lang.reflect.Method.invoke(java.lang.Object, java.lang.Object[]) (Method.java:-2)
07-12 18:38:49.960  4614  4614 I zygote  :   at void com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run() (RuntimeInit.java:438)
07-12 18:38:49.960  4614  4614 I zygote  :   at void com.android.internal.os.ZygoteInit.main(java.lang.String[]) (ZygoteInit.java:807)
07-12 18:38:49.960  4614  4614 I zygote  : 
07-12 18:38:50.062  4614  4718 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:38:50.062  4614  4718 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = com.amazonaws.mobile.client
07-12 18:38:50.088  4614  4718 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:38:50.088  4614  4718 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = com.amazonaws.android.auth
07-12 18:38:50.091  4614  4721 D OpenGLRenderer: HWUI GL Pipeline
07-12 18:38:50.154  4614  4721 I Adreno-EGL: <qeglDrvAPI_eglInitialize:379>: QUALCOMM Build: 06/17/16, f19e6a9, I9e7a63e7c4
07-12 18:38:50.159  4614  4721 I zygote  : android::hardware::configstore::V1_0::ISurfaceFlingerConfigs::hasWideColorDisplay retrieved: 0
07-12 18:38:50.159  4614  4721 I OpenGLRenderer: Initialized EGL, version 1.4
07-12 18:38:50.160  4614  4721 D OpenGLRenderer: Swap behavior 1
07-12 18:38:50.171  4614  4721 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:38:50.177  4614  4721 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:38:50.179  4614  4721 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:38:50.240  4614  4721 D vndksupport: Loading /vendor/lib/hw/android.hardware.graphics.mapper@2.0-impl.so from current namespace instead of sphal namespace.
07-12 18:38:50.241  4614  4721 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:38:50.268  4614  4718 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:38:50.270  4614  4718 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:38:50.300  4614  4718 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:38:50.300  4614  4718 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = com.amazonaws.android.auth
07-12 18:38:50.379  4614  4718 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:38:50.425  4614  4718 I AWSKeyValueStore: Detected Android API Level = 27
07-12 18:38:50.425  4614  4718 I AWSKeyValueStore: Creating the AWSKeyValueStore with key for sharedPreferencesForData = CognitoIdentityProviderCache
07-12 18:38:50.501  4614  4718 D AWSMobileClient: Inspecting user state details
07-12 18:38:50.501  4614  4718 I AuthenticationActivity: SIGNED_IN
07-12 18:38:50.773  4614  4614 V Repo    : /storage/emulated/0/Movies/raw
07-12 18:38:50.773  4614  4614 V Repo    : /storage/emulated/0/Movies/summarised
07-12 18:38:50.788  4614  4614 V FileManager: External storage is readable
07-12 18:38:50.789  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/raw
07-12 18:38:50.792  4614  4614 V FileManager: External storage is readable
07-12 18:38:50.793  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/summarised
07-12 18:38:50.796  4614  4614 V FileManager: External storage is readable
07-12 18:38:50.797  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Download/nearby
07-12 18:38:50.802  4614  4614 V FileManager: External storage is readable
07-12 18:38:50.803  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment
07-12 18:38:50.806  4614  4614 V FileManager: External storage is readable
07-12 18:38:50.807  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum
07-12 18:38:50.828  4614  4614 W System.err: org.json.JSONException: No value for manufacturer
07-12 18:38:50.829  4614  4614 W System.err: 	at org.json.JSONObject.get(JSONObject.java:392)
07-12 18:38:50.829  4614  4614 W System.err: 	at org.json.JSONObject.getString(JSONObject.java:553)
07-12 18:38:50.829  4614  4614 W System.err: 	at com.jaredrummler.android.device.DeviceName$DeviceInfo.<init>(DeviceName.java:374)
07-12 18:38:50.829  4614  4614 W System.err: 	at com.jaredrummler.android.device.DeviceName$DeviceInfo.<init>(DeviceName.java:347)
07-12 18:38:50.829  4614  4614 W System.err: 	at com.jaredrummler.android.device.DeviceName.getDeviceInfo(DeviceName.java:186)
07-12 18:38:50.830  4614  4614 W System.err: 	at com.jaredrummler.android.device.DeviceName.getDeviceName(DeviceName.java:138)
07-12 18:38:50.830  4614  4614 W System.err: 	at com.jaredrummler.android.device.DeviceName.getDeviceName(DeviceName.java:111)
07-12 18:38:50.830  4614  4614 W System.err: 	at com.example.edgesum.util.nearby.NearbyFragment.setLocalName(NearbyFragment.java:118)
07-12 18:38:50.830  4614  4614 W System.err: 	at com.example.edgesum.util.nearby.NearbyFragment.onCreate(NearbyFragment.java:110)
07-12 18:38:50.832  4614  4614 W System.err: 	at com.example.edgesum.page.main.ConnectionFragment.onCreate(ConnectionFragment.java:30)
07-12 18:38:50.832  4614  4614 W System.err: 	at androidx.fragment.app.Fragment.performCreate(Fragment.java:2684)
07-12 18:38:50.833  4614  4614 W System.err: 	at androidx.fragment.app.FragmentStateManager.create(FragmentStateManager.java:280)
07-12 18:38:50.833  4614  4614 W System.err: 	at androidx.fragment.app.FragmentManager.moveToState(FragmentManager.java:1175)
07-12 18:38:50.833  4614  4614 W System.err: 	at androidx.fragment.app.FragmentTransition.addToFirstInLastOut(FragmentTransition.java:1255)
07-12 18:38:50.834  4614  4614 W System.err: 	at androidx.fragment.app.FragmentTransition.calculateFragments(FragmentTransition.java:1138)
07-12 18:38:50.834  4614  4614 W System.err: 	at androidx.fragment.app.FragmentTransition.startTransitions(FragmentTransition.java:136)
07-12 18:38:50.834  4614  4614 W System.err: 	at androidx.fragment.app.FragmentManager.executeOpsTogether(FragmentManager.java:1989)
07-12 18:38:50.835  4614  4614 W System.err: 	at androidx.fragment.app.FragmentManager.removeRedundantOperationsAndExecute(FragmentManager.java:1947)
07-12 18:38:50.835  4614  4614 W System.err: 	at androidx.fragment.app.FragmentManager.execPendingActions(FragmentManager.java:1849)
07-12 18:38:50.835  4614  4614 W System.err: 	at androidx.fragment.app.FragmentManager.dispatchStateChange(FragmentManager.java:2629)
07-12 18:38:50.835  4614  4614 W System.err: 	at androidx.fragment.app.FragmentManager.dispatchActivityCreated(FragmentManager.java:2577)
07-12 18:38:50.835  4614  4614 W System.err: 	at androidx.fragment.app.FragmentController.dispatchActivityCreated(FragmentController.java:247)
07-12 18:38:50.836  4614  4614 W System.err: 	at androidx.fragment.app.FragmentActivity.onStart(FragmentActivity.java:541)
07-12 18:38:50.836  4614  4614 W System.err: 	at androidx.appcompat.app.AppCompatActivity.onStart(AppCompatActivity.java:201)
07-12 18:38:50.836  4614  4614 W System.err: 	at com.example.edgesum.page.main.MainActivity.onStart(MainActivity.java:88)
07-12 18:38:50.836  4614  4614 W System.err: 	at android.app.Instrumentation.callActivityOnStart(Instrumentation.java:1334)
07-12 18:38:50.836  4614  4614 W System.err: 	at android.app.Activity.performStart(Activity.java:7029)
07-12 18:38:50.837  4614  4614 W System.err: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2741)
07-12 18:38:50.837  4614  4614 W System.err: 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2856)
07-12 18:38:50.837  4614  4614 W System.err: 	at android.app.ActivityThread.-wrap11(Unknown Source:0)
07-12 18:38:50.837  4614  4614 W System.err: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1589)
07-12 18:38:50.837  4614  4614 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:106)
07-12 18:38:50.838  4614  4614 W System.err: 	at android.os.Looper.loop(Looper.java:164)
07-12 18:38:50.838  4614  4614 W System.err: 	at android.app.ActivityThread.main(ActivityThread.java:6494)
07-12 18:38:50.838  4614  4614 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
07-12 18:38:50.838  4614  4614 W System.err: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:438)
07-12 18:38:50.839  4614  4614 W System.err: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:807)
07-12 18:38:51.073  4614  4619 I zygote  : Do partial code cache collection, code=24KB, data=30KB
07-12 18:38:51.074  4614  4619 I zygote  : After code cache collection, code=24KB, data=30KB
07-12 18:38:51.074  4614  4619 I zygote  : Increasing code cache capacity to 128KB
07-12 18:38:51.076  4614  4619 I zygote  : Do partial code cache collection, code=24KB, data=48KB
07-12 18:38:51.076  4614  4619 I zygote  : After code cache collection, code=24KB, data=48KB
07-12 18:38:51.076  4614  4619 I zygote  : Increasing code cache capacity to 256KB
07-12 18:38:51.077  4614  4619 I zygote  : Compiler allocated 4MB to compile void android.widget.TextView.<init>(android.content.Context, android.util.AttributeSet, int, int)
07-12 18:38:51.097  4614  4614 V VideoManager: getAllVideoFromExternalStorageFolder
07-12 18:38:51.105  4614  4614 D VideoManager: /storage/emulated/0/Movies/summarised
07-12 18:38:51.125  4614  4614 D VideoManager: 0 videos return
07-12 18:38:51.170  4614  4614 V VideoManager: getAllVideoFromExternalStorageFolder
07-12 18:38:51.173  4614  4614 D VideoManager: /storage/emulated/0/Movies/raw
07-12 18:38:51.181  4614  4614 D VideoManager: 0 videos return
07-12 18:38:51.240  4614  4614 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 18:38:51.241  4614  4614 I TransferService: Registering the network receiver
07-12 18:38:51.243  4614  4614 E TransferService: No notification is passed in the intent. Unable to transition to foreground.
07-12 18:38:51.318  4614  4729 D MainActivity: Scanned /storage/emulated/0/Movies/summarised
07-12 18:38:51.318  4614  4729 D MainActivity:   -> uri=content://media/external/file/1858
07-12 18:38:51.352  4614  4626 D MainActivity: Scanned /storage/emulated/0/Movies/raw
07-12 18:38:51.352  4614  4626 D MainActivity:   -> uri=content://media/external/file/1859
07-12 18:38:51.356  4614  4614 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:38:51.378  4614  4614 I chatty  : uid=10086(com.example.edgesum) identical 2 lines
07-12 18:38:51.387  4614  4614 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:38:51.417  4614  4721 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:38:51.433  4614  4721 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:38:51.443  4614  4614 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:38:51.456  4614  4614 W StaticLayout: maxLineHeight should not be -1.  maxLines:1 lineCount:1
07-12 18:38:51.478  4614  4614 I TransferNetworkLossHand: Network connectivity changed detected.
07-12 18:38:51.479  4614  4614 I TransferNetworkLossHand: Network connected: false
07-12 18:39:01.941  4614  4614 V MainActivity: Connect button clicked
07-12 18:39:01.968  4614  4619 I zygote  : Do full code cache collection, code=123KB, data=77KB
07-12 18:39:01.970  4614  4619 I zygote  : After code cache collection, code=116KB, data=61KB
07-12 18:39:05.559  4614  4614 V ConnectionFragment: Discovery switch checked
07-12 18:39:07.395  4614  4614 D NearbyFragment: Started discovering
07-12 18:39:08.046  4614  4614 D NearbyFragment: Found endpoint F8-i: Shark 1S [9c8f]
07-12 18:39:08.154  4614  4619 I zygote  : Do partial code cache collection, code=122KB, data=79KB
07-12 18:39:08.159  4614  4619 I zygote  : After code cache collection, code=122KB, data=79KB
07-12 18:39:08.159  4614  4619 I zygote  : Increasing code cache capacity to 512KB
07-12 18:39:20.052  4614  4614 D NearbyFragment: Selected 'Endpoint{id=F8-i, name=Shark 1S [9c8f]}'
