--------- beginning of main
07-12 19:20:09.488  9685  9685 I zygote  : Late-enabling -Xcheck:jni
--------- beginning of system
07-12 19:20:09.593  9685  9685 I ActivityThread: handleStopService: token=android.os.BinderProxy@aa15cae not found.
07-12 19:20:09.597  9685  9685 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 19:20:09.599  9685  9685 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 19:20:09.621  9685  9685 I TransferService: Registering the network receiver
07-12 19:20:09.625  9685  9685 I TransferService: Moving the service out of the Foreground state.
07-12 19:20:09.625  9685  9685 I TransferService: De-registering the network receiver.
07-12 19:20:14.577  9685  9699 I zygote  : Waiting for a blocking GC ProfileSaver
07-12 19:20:14.583  9685  9699 I zygote  : WaitForGcToComplete blocked ProfileSaver on HeapTrim for 6.831ms
07-12 19:20:33.036  9685  9685 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 19:27:36.120  9685  9697 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 19:27:36.922  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@67af457)
07-12 19:27:36.922  9685  9685 D NearbyFragment: 20200312_193928!002.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} contained no activity
07-12 19:27:36.922  9685  9685 D NearbyFragment: Received all summarised video segments of 20200312_193928
07-12 19:27:36.929  9685  9685 V FileManager: External storage is readable
07-12 19:27:36.929  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193928
07-12 19:27:36.932  9685  9685 D FfmpegTools: Merging /storage/emulated/0/Movies/summarised/20200312_193928.mp4
07-12 19:27:36.932  9685  9685 D FfmpegTools: No split videos to merge
07-12 19:27:36.933  9685  9685 V RawFootageEventHandler: removeByName
07-12 19:27:36.934  9685  9685 V ProcessingVideosEventHandler: removeByName
07-12 19:27:36.937  9685  9685 V NearbyFragment: Removing video segment map for 20200312_193928
07-12 19:27:36.938  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:27:36.949  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:27:46.928  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_194129.mp4
07-12 19:27:46.939  9685  9975 D VideoManager: videoCursor is null
07-12 19:27:46.963  9685  9975 V VideoManager: videoFromCursor
07-12 19:27:46.968  9685  9975 W DashDownloadManager: Successfully downloaded 20200312_194129.mp4 in 29.000s
07-12 19:27:46.968  9685  9975 V DownloadTestVideosTask: Entering callback for download completion of 20200312_194129.mp4
07-12 19:27:46.969  9685  9975 V RawFootageEventHandler: onAdd
07-12 19:27:46.973  9685  9975 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_194129.mp4
07-12 19:27:47.024  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x947a9400] Found duplicated MOOV Atom. Skipped it
07-12 19:27:47.081  9685  9975 V FileManager: External storage is readable
07-12 19:27:47.136  9685  9975 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_194129
07-12 19:27:47.136  9685  9975 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_194129.mp4 with 16s long segments
07-12 19:27:47.137  9685  9975 I FfmpegTools: Running ffmpeg with:
07-12 19:27:47.137  9685  9975 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_194129.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!%03d.mp4
07-12 19:27:47.156  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x947efc00] Found duplicated MOOV Atom. Skipped it
07-12 19:27:48.826  9685  9975 V FileManager: External storage is readable
07-12 19:27:48.826  9685  9975 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_194129
07-12 19:27:48.826  9685  9975 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_194129
07-12 19:27:48.828  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!000.mp4
07-12 19:27:48.836  9685  9975 V VideoManager: videoFromCursor
07-12 19:27:48.838  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!001.mp4
07-12 19:27:48.844  9685  9975 V VideoManager: videoFromCursor
07-12 19:27:48.846  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!002.mp4
07-12 19:27:48.852  9685  9975 V VideoManager: videoFromCursor
07-12 19:27:48.854  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!003.mp4
07-12 19:27:48.859  9685  9975 V VideoManager: videoFromCursor
07-12 19:27:48.861  9685  9975 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:27:48.863  9685  9975 W NearbyFragment: Sending 20200312_194129!000.mp4 to Galaxy S8 [2802]
07-12 19:27:49.012  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:27:49.866  9685  9975 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 19:27:49.869  9685  9975 V DashDownloadManager: Started downloading: 20200312_194229.mp4
07-12 19:27:53.722  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:27:53.791  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@8845629)
07-12 19:27:53.791  9685  9685 D NearbyFragment: Endpoint{id=lSdw, name=Galaxy S8 [2802]} has finished downloading 20200312_194129!000.mp4
07-12 19:27:53.792  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:27:53.793  9685  9685 W NearbyFragment: Sending 20200312_194129!001.mp4 to Shark 1S [34d8]
07-12 19:27:53.820  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:27:53.828  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:27:56.484  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@de02edc)
07-12 19:27:56.485  9685  9685 D NearbyFragment: 20200312_194129!000.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} contained no activity
07-12 19:27:56.497  9685  9685 V NearbyFragment: Received a segment of 20200312_194129
07-12 19:27:56.498  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:27:56.500  9685  9685 W NearbyFragment: Sending 20200312_194129!002.mp4 to Galaxy S8 [2802]
07-12 19:27:56.514  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:27:56.544  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:01.886  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:28:01.935  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@a5ad96b)
07-12 19:28:01.936  9685  9685 D NearbyFragment: Endpoint{id=a6Kd, name=Shark 1S [34d8]} has finished downloading 20200312_194129!001.mp4
07-12 19:28:01.947  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:28:01.951  9685  9685 V FileManager: External storage is readable
07-12 19:28:01.952  9685  9685 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194129
07-12 19:28:01.952  9685  9685 D NearbyFragment: Summarising 20200312_194129!003.mp4
07-12 19:28:01.953  9685  9685 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!003.mp4
07-12 19:28:01.960  9685  9685 V VideoManager: videoFromCursor
07-12 19:28:01.962  9685  9685 V ProcessingVideosEventHandler: onAdd
07-12 19:28:01.963  9685  9685 V RawFootageEventHandler: onRemove
07-12 19:28:02.000  9685 11231 V SummariserIntentService: onHandleIntent
07-12 19:28:02.001  9685 11231 D SummariserIntentService: Video{id='1980', data='/storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!003.mp4', name='20200312_194129!003.mp4', size=12644882, visible=true, mimeType='video/mp4'}
07-12 19:28:02.001  9685 11231 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!003.mp4
07-12 19:28:02.002  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:28:02.003  9685 11231 I FfmpegTools: Running ffmpeg with:
07-12 19:28:02.003  9685 11231 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194129!003.txt -f null -
07-12 19:28:02.148  9685  9999 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a882c0] sws_param option is deprecated and ignored
07-12 19:28:07.735  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:07.781  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@acba147)
07-12 19:28:07.781  9685  9685 D NearbyFragment: Endpoint{id=lSdw, name=Galaxy S8 [2802]} has finished downloading 20200312_194129!002.mp4
07-12 19:28:07.781  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:28:07.874  9685 11231 W Summariser: 1 active sections found
07-12 19:28:07.874  9685 11231 I FfmpegTools: Running ffmpeg with:
07-12 19:28:07.874  9685 11231 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!003.mp4 -filter_complex [0:v]trim=1.868000:2.502000,setpts=PTS-STARTPTS[v0];[0:a]atrim=1.868000:2.502000,asetpts=PTS-STARTPTS[a0];[v0][a0]concat=n=1:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!003.mp4
07-12 19:28:07.981  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:08.004  9685  9999 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f267380] sws_param option is deprecated and ignored
07-12 19:28:11.047  9685 11231 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_194129/20200312_194129!003.mp4
07-12 19:28:11.114  9685 11231 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!003.mp4
07-12 19:28:11.165  9685 11231 W Summariser: Summarisation completed
07-12 19:28:11.165  9685 11231 W Summariser:   filename: 20200312_194129!003.mp4
07-12 19:28:11.165  9685 11231 W Summariser:   active sections: 1
07-12 19:28:11.165  9685 11231 W Summariser:   time: 09.045s
07-12 19:28:11.165  9685 11231 W Summariser:   original duration: 12.03
07-12 19:28:11.165  9685 11231 W Summariser:   summarised duration: 0.70
07-12 19:28:11.165  9685 11231 W Summariser:   noise tolerance: 45.00
07-12 19:28:11.165  9685 11231 W Summariser:   quality: 23
07-12 19:28:11.165  9685 11231 W Summariser:   speed: medium
07-12 19:28:11.165  9685 11231 W Summariser:   freeze duration: 1.00
07-12 19:28:11.166  9685 11231 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!003.mp4
07-12 19:28:11.177  9685 11231 V VideoManager: videoFromCursor
07-12 19:28:11.179  9685 11231 V NearbyFragment: Received a segment of 20200312_194129
07-12 19:28:11.180  9685 11231 V ProcessingVideosEventHandler: onRemove
07-12 19:28:11.236  9685  9728 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 19:28:11.236  9685  9728 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 19:28:13.700  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@c970ae3)
07-12 19:28:13.701  9685  9685 V NearbyFragment: Started downloading 20200312_194129!001.mp4 from Endpoint{id=a6Kd, name=Shark 1S [34d8]}
07-12 19:28:13.702  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:28:13.706  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:28:13.736  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@32fce0)
07-12 19:28:13.844  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:28:13.844  9685  9685 W NearbyFragment: Completed downloading 20200312_194129!001.mp4 from Endpoint{id=a6Kd, name=Shark 1S [34d8]} in 00.143s
07-12 19:28:13.848  9685  9685 V FileManager: External storage is readable
07-12 19:28:13.849  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194129
07-12 19:28:13.882  9685  9685 V NearbyFragment: Received a segment of 20200312_194129
07-12 19:28:17.159  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@4021b99)
07-12 19:28:17.160  9685  9685 V NearbyFragment: Started downloading 20200312_194129!002.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]}
07-12 19:28:17.160  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:28:17.171  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:17.395  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@aa48e5e)
07-12 19:28:18.080  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:18.081  9685  9685 W NearbyFragment: Completed downloading 20200312_194129!002.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} in 00.920s
07-12 19:28:18.085  9685  9685 V FileManager: External storage is readable
07-12 19:28:18.085  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194129
07-12 19:28:18.191  9685  9685 D NearbyFragment: Received all summarised video segments of 20200312_194129
07-12 19:28:18.195  9685  9685 V FileManager: External storage is readable
07-12 19:28:18.195  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194129
07-12 19:28:18.200  9685  9685 D FfmpegTools: Merging /storage/emulated/0/Movies/summarised/20200312_194129.mp4
07-12 19:28:18.204  9685  9685 V FileManager: External storage is readable
07-12 19:28:18.204  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_194129
07-12 19:28:18.207  9685  9685 I FfmpegTools: Running ffmpeg with:
07-12 19:28:18.207  9685  9685 I FfmpegTools:   -y -f concat -safe 0 -i /storage/emulated/0/Movies/segment/20200312_194129/paths.txt -c copy /storage/emulated/0/Movies/summarised/20200312_194129.mp4
07-12 19:28:18.479  9685  9685 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/summarised/20200312_194129.mp4
07-12 19:28:18.549  9685  9685 W FfmpegTools: Merged duration of 20200312_194129: 11.04
07-12 19:28:18.566  9685  9685 V VideoManager: Retrieving video from /storage/emulated/0/Movies/summarised/20200312_194129.mp4
07-12 19:28:18.572  9685  9685 V VideoManager: videoFromCursor
07-12 19:28:18.576  9685  9685 V SummarisedVideosEventHandler: onAdd
07-12 19:28:18.576  9685  9685 V RawFootageEventHandler: removeByName
07-12 19:28:18.578  9685  9685 V ProcessingVideosEventHandler: removeByName
07-12 19:28:18.578  9685  9685 V NearbyFragment: Removing video segment map for 20200312_194129
07-12 19:28:21.635  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_194229.mp4
07-12 19:28:21.641  9685  9975 D VideoManager: videoCursor is null
07-12 19:28:21.666  9685  9975 V VideoManager: videoFromCursor
07-12 19:28:21.668  9685  9975 W DashDownloadManager: Successfully downloaded 20200312_194229.mp4 in 31.766s
07-12 19:28:21.668  9685  9975 V DownloadTestVideosTask: Entering callback for download completion of 20200312_194229.mp4
07-12 19:28:21.669  9685  9975 V RawFootageEventHandler: onAdd
07-12 19:28:21.672  9685  9975 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_194229.mp4
07-12 19:28:21.684  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0xa7021000] Found duplicated MOOV Atom. Skipped it
07-12 19:28:21.796  9685  9975 V FileManager: External storage is readable
07-12 19:28:21.797  9685  9975 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_194229
07-12 19:28:21.797  9685  9975 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_194229.mp4 with 16s long segments
07-12 19:28:21.798  9685  9975 I FfmpegTools: Running ffmpeg with:
07-12 19:28:21.798  9685  9975 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_194229.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!%03d.mp4
07-12 19:28:21.820  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x94797a00] Found duplicated MOOV Atom. Skipped it
07-12 19:28:23.334  9685  9975 V FileManager: External storage is readable
07-12 19:28:23.334  9685  9975 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_194229
07-12 19:28:23.335  9685  9975 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_194229
07-12 19:28:23.345  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!000.mp4
07-12 19:28:23.350  9685  9975 V VideoManager: videoFromCursor
07-12 19:28:23.352  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!001.mp4
07-12 19:28:23.357  9685  9975 V VideoManager: videoFromCursor
07-12 19:28:23.359  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!002.mp4
07-12 19:28:23.364  9685  9975 V VideoManager: videoFromCursor
07-12 19:28:23.368  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!003.mp4
07-12 19:28:23.373  9685  9975 V VideoManager: videoFromCursor
07-12 19:28:23.376  9685  9975 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:28:23.384  9685  9975 W NearbyFragment: Sending 20200312_194229!000.mp4 to Galaxy S8 [2802]
07-12 19:28:23.397  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:24.389  9685  9975 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 19:28:24.393  9685  9975 V DashDownloadManager: Started downloading: 20200312_194330.mp4
07-12 19:28:27.632  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:27.730  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@3880c5)
07-12 19:28:27.731  9685  9685 D NearbyFragment: Endpoint{id=lSdw, name=Galaxy S8 [2802]} has finished downloading 20200312_194229!000.mp4
07-12 19:28:27.732  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:28:27.733  9685  9685 W NearbyFragment: Sending 20200312_194229!001.mp4 to Shark 1S [34d8]
07-12 19:28:27.737  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:27.749  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:28:35.755  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:28:35.911  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@db8df28)
07-12 19:28:35.911  9685  9685 D NearbyFragment: Endpoint{id=a6Kd, name=Shark 1S [34d8]} has finished downloading 20200312_194229!001.mp4
07-12 19:28:35.912  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:28:35.916  9685  9685 V FileManager: External storage is readable
07-12 19:28:35.916  9685  9685 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194229
07-12 19:28:35.917  9685  9685 D NearbyFragment: Summarising 20200312_194229!002.mp4
07-12 19:28:35.917  9685  9685 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!002.mp4
07-12 19:28:35.925  9685  9685 V VideoManager: videoFromCursor
07-12 19:28:35.928  9685  9685 V ProcessingVideosEventHandler: onAdd
07-12 19:28:35.928  9685  9685 V RawFootageEventHandler: onRemove
07-12 19:28:35.964  9685 11396 V SummariserIntentService: onHandleIntent
07-12 19:28:35.965  9685 11396 D SummariserIntentService: Video{id='1985', data='/storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!002.mp4', name='20200312_194229!002.mp4', size=16848151, visible=true, mimeType='video/mp4'}
07-12 19:28:35.965  9685 11396 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194229/20200312_194229!002.mp4
07-12 19:28:35.968  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:28:35.976  9685 11396 I FfmpegTools: Running ffmpeg with:
07-12 19:28:35.976  9685 11396 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!002.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194229!002.txt -f null -
07-12 19:28:36.197  9685  9999 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f268220] sws_param option is deprecated and ignored
07-12 19:28:36.871  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@150c5d4)
07-12 19:28:36.871  9685  9685 V NearbyFragment: Started downloading 20200312_194229!000.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]}
07-12 19:28:36.872  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:28:36.874  9685  9685 W NearbyFragment: Sending 20200312_194229!003.mp4 to Galaxy S8 [2802]
07-12 19:28:36.877  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:36.889  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:37.004  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@eebb6c3)
07-12 19:28:37.344  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:37.345  9685  9685 W NearbyFragment: Completed downloading 20200312_194229!000.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} in 00.473s
07-12 19:28:37.351  9685  9685 V FileManager: External storage is readable
07-12 19:28:37.351  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194229
07-12 19:28:37.441  9685  9685 V NearbyFragment: Received a segment of 20200312_194229
07-12 19:28:40.881  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:40.941  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@9de6b40)
07-12 19:28:40.941  9685  9685 D NearbyFragment: Endpoint{id=lSdw, name=Galaxy S8 [2802]} has finished downloading 20200312_194229!003.mp4
07-12 19:28:40.942  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:28:41.027  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:42.887  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@be15a79)
07-12 19:28:42.888  9685  9685 D NearbyFragment: 20200312_194229!003.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} contained no activity
07-12 19:28:42.888  9685  9685 V NearbyFragment: Received a segment of 20200312_194229
07-12 19:28:42.888  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:28:42.891  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:28:45.177  9685 11396 W Summariser: No activity detected
07-12 19:28:45.179  9685 11396 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_194229/20200312_194229!002.mp4
07-12 19:28:45.276  9685 11396 W Summariser: Summarisation completed
07-12 19:28:45.276  9685 11396 W Summariser:   filename: 20200312_194229!002.mp4
07-12 19:28:45.276  9685 11396 W Summariser:   active sections: 0
07-12 19:28:45.276  9685 11396 W Summariser:   time: 09.212s
07-12 19:28:45.276  9685 11396 W Summariser:   original duration: 16.01
07-12 19:28:45.276  9685 11396 W Summariser:   summarised duration: -1.00
07-12 19:28:45.276  9685 11396 W Summariser:   noise tolerance: 45.00
07-12 19:28:45.276  9685 11396 W Summariser:   quality: 23
07-12 19:28:45.276  9685 11396 W Summariser:   speed: medium
07-12 19:28:45.276  9685 11396 W Summariser:   freeze duration: 1.00
07-12 19:28:45.277  9685 11396 V NearbyFragment: Received a segment of 20200312_194229
07-12 19:28:45.277  9685 11396 V ProcessingVideosEventHandler: onRemove
07-12 19:28:45.317  9685  9740 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 19:28:45.317  9685  9740 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 19:28:52.695  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_194330.mp4
07-12 19:28:52.710  9685  9975 D VideoManager: videoCursor is null
07-12 19:28:52.743  9685  9975 V VideoManager: videoFromCursor
07-12 19:28:52.746  9685  9975 W DashDownloadManager: Successfully downloaded 20200312_194330.mp4 in 28.300s
07-12 19:28:52.746  9685  9975 V DownloadTestVideosTask: Entering callback for download completion of 20200312_194330.mp4
07-12 19:28:52.749  9685  9975 V RawFootageEventHandler: onAdd
07-12 19:28:52.752  9685  9975 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_194330.mp4
07-12 19:28:52.761  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0xa700de00] Found duplicated MOOV Atom. Skipped it
07-12 19:28:52.834  9685  9975 V FileManager: External storage is readable
07-12 19:28:52.835  9685  9975 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_194330
07-12 19:28:52.835  9685  9975 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_194330.mp4 with 16s long segments
07-12 19:28:52.836  9685  9975 I FfmpegTools: Running ffmpeg with:
