--------- beginning of main
06-29 19:01:47.428  6286  6286 I zygote64: Late-enabling -Xcheck:jni
--------- beginning of system
06-29 19:01:47.565  6286  6286 I ActivityThread: handleStopService: token=android.os.BinderProxy@feb3d70 not found.
06-29 19:01:47.572  6286  6286 I TransferService: Starting Transfer Service to listen for network connectivity changes.
06-29 19:01:47.574  6286  6286 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
06-29 19:01:47.604  6286  6286 I TransferService: Registering the network receiver
06-29 19:01:47.610  6286  6286 I TransferService: Moving the service out of the Foreground state.
06-29 19:01:47.611  6286  6286 I TransferService: De-registering the network receiver.
06-29 19:01:52.551  6286  6300 I zygote64: Waiting for a blocking GC ProfileSaver
06-29 19:01:52.566  6286  6300 I zygote64: WaitForGcToComplete blocked ProfileSaver on HeapTrim for 15.470ms
06-29 19:01:54.072  6286  6286 I zygote64: Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
06-29 19:11:32.780  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.780  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.780  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.780  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg:     Stream #0:1
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: (eng)
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: : Audio: aac (mp4a / 0x6134706D), 16000 Hz, stereo, fltp, 47 kb/s
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg:  (default)
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg:     Metadata:
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg:       creation_time   : 
06-29 19:11:32.781  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.781  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 2020-03-12T08:40:29.000000Z
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg:       handler_name    : 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: PittaSoft Sound Media Handler
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: [segment @ 0x718b1a6a00] 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: Opening '/storage/emulated/0/Movies/segment/20200312_193928/20200312_193928!000.mp4' for writing
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: Output #0, segment, to '/storage/emulated/0/Movies/segment/20200312_193928/20200312_193928!%03d.mp4':
06-29 19:11:32.782  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.782  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg:   Metadata:
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg:     compatible_brands: 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: mp42mp42
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg:     major_brand     : 
06-29 19:11:32.783  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.783  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: mp42
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg:     minor_version   : 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 1
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.784  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg:     encoder         : 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: Lavf58.28.101
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg:     Stream #0:0
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: (eng)
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.785  6286  6544 I mobile-ffmpeg: : Video: h264 (avc1 / 0x31637661), yuvj420p(pc, bt709), 1280x720, q=2-31, 8355 kb/s
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: , 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 28.73 fps, 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 29.97 tbr, 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 16k tbn, 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 1k tbc
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg:  (default)
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.786  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.786  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg:     Metadata:
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg:       creation_time   : 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 2020-03-12T08:40:29.000000Z
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg:       handler_name    : 
06-29 19:11:32.787  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: PittaSoft Video Media Handler
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg:     Stream #0:1
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: (eng)
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: : Audio: aac (mp4a / 0x6134706D), 16000 Hz, stereo, fltp, 47 kb/s
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg:  (default)
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.788  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg:     Metadata:
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg:       creation_time   : 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 2020-03-12T08:40:29.000000Z
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg:       handler_name    : 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: PittaSoft Sound Media Handler
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.789  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: Stream mapping:
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg:   Stream #0:0 -> #0:0
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg:  (copy)
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg:   Stream #0:1 -> #0:1
06-29 19:11:32.790  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg:  (copy)
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: Press [q] to stop, [?] for help
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.791  6286  6544 I mobile-ffmpeg: frame=    1 fps=0.0 q=-1.0 size=N/A time=00:00:00.00 bitrate=N/A speed=  63x    
06-29 19:11:32.947  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.947  6286  6544 I mobile-ffmpeg: [segment @ 0x718b1a6a00] 
06-29 19:11:32.947  6286  6544 I mobile-ffmpeg: 
06-29 19:11:32.947  6286  6544 I mobile-ffmpeg: Opening '/storage/emulated/0/Movies/segment/20200312_193928/20200312_193928!001.mp4' for writing
06-29 19:11:33.082  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.082  6286  6544 I mobile-ffmpeg: [segment @ 0x718b1a6a00] 
06-29 19:11:33.082  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.082  6286  6544 I mobile-ffmpeg: Opening '/storage/emulated/0/Movies/segment/20200312_193928/20200312_193928!002.mp4' for writing
06-29 19:11:33.244  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.244  6286  6544 I mobile-ffmpeg: [segment @ 0x718b1a6a00] 
06-29 19:11:33.244  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.244  6286  6544 I mobile-ffmpeg: Opening '/storage/emulated/0/Movies/segment/20200312_193928/20200312_193928!003.mp4' for writing
06-29 19:11:33.278  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.278  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:33.278  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.278  6286  6544 I mobile-ffmpeg: frame= 1502 fps=0.0 q=-1.0 size=N/A time=00:00:52.61 bitrate=N/A speed= 105x    
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: frame= 1750 fps=0.0 q=-1.0 Lsize=N/A time=00:01:00.88 bitrate=N/A speed= 107x    
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: video:62106kB audio:350kB subtitle:0kB other streams:0kB global headers:0kB muxing overhead: 
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: unknown
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I chatty  : uid=10100(com.example.edgesum) Thread-3 identical 1 line
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.346  6286  6544 I mobile-ffmpeg: 
06-29 19:11:33.350  6286  6286 V FileManager: External storage is readable
06-29 19:11:33.351  6286  6286 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_193928
06-29 19:11:33.365  6286  6286 V VideoManager: videoFromCursor
06-29 19:11:33.378  6286  6286 V VideoManager: videoFromCursor
06-29 19:11:33.393  6286  6286 V VideoManager: videoFromCursor
06-29 19:11:33.408  6286  6286 V VideoManager: videoFromCursor
06-29 19:11:33.411  6286  6286 V NearbyFragment: nextTransfer with selected algorithm: ordered
06-29 19:11:33.413  6286  6286 W NearbyFragment: Sending 20200312_193928!000.mp4 to Nexus 5 [1825]
06-29 19:11:33.415  6286  6286 V NearbyFragment: connectedCount: 2, transferCount: 37, transferQueue size: 3
06-29 19:11:33.415  6286  6286 D NearbyFragment: In nextTransfer with simple_return; transferQueue is too small to start
06-29 19:11:33.416  6286  6286 W DashDownloadManager: Successfully downloaded 20200312_193928.mp4 in 30.561s
06-29 19:11:33.436  6286  6286 V NearbyFragment: Transfer to RQjb: 100%
06-29 19:11:33.436  6286  6286 V NearbyFragment: Transfer to RQjb: 0%
06-29 19:11:33.437  6286  6286 V NearbyFragment: Transfer to RQjb: 100%
06-29 19:11:33.437  6286  6286 V NearbyFragment: Transfer to RQjb: 0%
06-29 19:11:33.437  6286  6286 V NearbyFragment: Transfer to RQjb: 1%
06-29 19:11:33.438  6286  6286 V NearbyFragment: Transfer to RQjb: 1%
06-29 19:11:33.440  6286  6286 V NearbyFragment: Transfer to RQjb: 1%
06-29 19:11:33.443  6286  6286 V NearbyFragment: Transfer to RQjb: 2%
06-29 19:11:33.446  6286  6286 V NearbyFragment: Transfer to RQjb: 2%
06-29 19:11:33.449  6286  6286 V NearbyFragment: Transfer to RQjb: 2%
06-29 19:11:33.452  6286  6286 V NearbyFragment: Transfer to RQjb: 3%
06-29 19:11:33.454  6286  6286 V NearbyFragment: Transfer to RQjb: 3%
06-29 19:11:33.457  6286  6286 V NearbyFragment: Transfer to RQjb: 4%
06-29 19:11:33.460  6286  6286 V NearbyFragment: Transfer to RQjb: 4%
06-29 19:11:33.463  6286  6286 V NearbyFragment: Transfer to RQjb: 4%
06-29 19:11:33.466  6286  6286 V NearbyFragment: Transfer to RQjb: 5%
06-29 19:11:33.469  6286  6286 V NearbyFragment: Transfer to RQjb: 5%
06-29 19:11:33.472  6286  6286 V NearbyFragment: Transfer to RQjb: 5%
06-29 19:11:33.474  6286  6286 V NearbyFragment: Transfer to RQjb: 6%
06-29 19:11:33.477  6286  6286 V NearbyFragment: Transfer to RQjb: 6%
06-29 19:11:33.480  6286  6286 V NearbyFragment: Transfer to RQjb: 7%
06-29 19:11:33.483  6286  6286 V NearbyFragment: Transfer to RQjb: 7%
06-29 19:11:33.485  6286  6286 V NearbyFragment: Transfer to RQjb: 7%
06-29 19:11:33.488  6286  6286 V NearbyFragment: Transfer to RQjb: 8%
06-29 19:11:33.491  6286  6286 V NearbyFragment: Transfer to RQjb: 8%
06-29 19:11:33.494  6286  6286 V NearbyFragment: Transfer to RQjb: 8%
06-29 19:11:33.496  6286  6286 V NearbyFragment: Transfer to RQjb: 9%
06-29 19:11:33.499  6286  6286 V NearbyFragment: Transfer to RQjb: 9%
06-29 19:11:33.502  6286  6286 V NearbyFragment: Transfer to RQjb: 10%
06-29 19:11:33.504  6286  6286 V NearbyFragment: Transfer to RQjb: 10%
